ID,MONTHS_BALANCE,STATUS
5008910,-11,C
5008910,-12,C
5008910,-13,X
5008910,-14,C
5008911,0,C
5008911,-1,X
5008911,-2,X
5008911,-3,C
5008911,-4,X
5008911,-5,C
5008911,-6,X
5008911,-7,C
5008911,-8,0
5008911,-9,C
5008911,-10,X
5008911,-11,X
5008911,-12,0
5008911,-13,1
5008911,-14,X
5008911,-15,C
5008911,-16,C
5008911,-17,C
5008911,-18,C
5008911,-19,C
5008911,-20,X
5008911,-21,C
5008911,-22,C
5008911,-23,C
5008912,0,X
5008912,-1,X
5008912,-2,C
5008912,-3,C
5008912,-4,X
5008912,-5,C
5008912,-6,C
5008912,-7,X
5008912,-8,1
5008912,-9,C
5008912,-10,C
5008912,-11,C
5008912,-12,C
5008912,-13,X
5008912,-14,C
5008912,-15,C
5008912,-16,C
5008912,-17,X
5008912,-18,X
5008912,-19,X
5008912,-20,X
5008912,-21,0
5008912,-22,X
5008912,-23,C
5008913,0,0
5008913,-1,C
5008913,-2,X
5008913,-3,X
5008913,-4,X
5008913,-5,X
5008913,-6,C
5008913,-7,C
5008913,-8,C
5008914,0,C
5008914,-1,1
5008914,-2,X
5008914,-3,C
5008914,-4,C
5008914,-5,C
5008914,-6,X
5008914,-7,2
5008914,-8,C
5008914,-9,X
5008914,-10,X
5008914,-11,X
5008914,-12,C
5008914,-13,C
5008914,-14,X
5008915,0,1
5008915,-1,0
5008915,-2,C
5008915,-3,1
5008915,-4,X
5008915,-5,1
5008915,-6,C
5008915,-7,X
5008915,-8,C
5008915,-9,C
5008915,-10,C
5008915,-11,X
5008915,-12,X
5008915,-13,C
5008915,-14,X
5008915,-15,C
5008915,-16,0
5008916,0,X
5008916,-1,X
5008916,-2,C
5008916,-3,0
5008916,-4,1
5008916,-5,C
5008916,-6,X
5008916,-7,C
5008917,0,C
5008917,-1,C
5008917,-2,1
5008917,-3,C
5008917,-4,1
5008917,-5,C
5008917,-6,C
5008917,-7,C
5008917,-8,C
5008917,-9,C
5008917,-10,X
5008917,-11,C
5008917,-12,X
5008918,0,C
5008918,-1,X
5008918,-2,C
5008918,-3,C
5008918,-4,C
5008918,-5,X
5008918,-6,C
5008918,-7,X
5008918,-8,X
5008918,-9,X
5008918,-10,X
5008919,0,X
5008919,-1,X
5008919,-2,C
5008919,-3,C
5008919,-4,C
5008919,-5,C
5008919,-6,1
5008919,-7,C
5008919,-8,C
5008920,0,C
5008920,-1,C
5008920,-2,0
5008920,-3,5
5008920,-4,C
5008920,-5,C
5008920,-6,X
5008920,-7,1
5008920,-8,C
5008920,-9,X
5008920,-10,X
5008920,-11,C
5008920,-12,X
5008920,-13,C
5008920,-14,1
5008920,-15,X
5008920,-16,C
5008920,-17,C
5008920,-18,X
5008920,-19,C
5008920,-20,C
5008920,-21,X
5008920,-22,X
5008921,0,C
5008921,-1,C
5008921,-2,C
5008921,-3,0
5008921,-4,C
5008921,-5,C
5008921,-6,C
5008921,-7,C
5008921,-8,X
5008921,-9,X
5008921,-10,C
5008921,-11,C
5008921,-12,C
5008921,-13,C
5008921,-14,0
5008921,-15,X
5008921,-16,X
5008921,-17,X
5008921,-18,C
5008921,-19,C
5008921,-20,C
5008921,-21,X
5008921,-22,1
5008921,-23,C
5008922,0,C
5008922,-1,C
5008922,-2,C
5008922,-3,C
5008922,-4,X
5008922,-5,C
5008922,-6,C
5008922,-7,C
5008922,-8,C
5008922,-9,C
5008922,-10,C
5008922,-11,C
5008922,-12,C
5008922,-13,C
5008922,-14,X
5008922,-15,1
5008922,-16,C
5008923,0,X
5008923,-1,1
5008923,-2,C
5008923,-3,C
5008923,-4,0
5008923,-5,1
5008923,-6,C
5008923,-7,0
5008923,-8,C
5008923,-9,C
5008923,-10,C
5008923,-11,0
5008923,-12,C
5008923,-13,C
5008923,-14,1
5008923,-15,X
5008923,-16,C
5008923,-17,C
5008923,-18,C
5008924,0,C
5008924,-1,X
5008924,-2,X
5008924,-3,X
5008924,-4,C
5008924,-5,C
5008924,-6,C
5008924,-7,1
5008924,-8,X
5008924,-9,C
5008924,-10,C
5008924,-11,0
5008924,-12,C
5008924,-13,C
5008924,-14,X
5008924,-15,C
5008925,0,C
5008925,-1,X
5008925,-2,C
5008925,-3,C
5008925,-4,X
5008925,-5,C
5008925,-6,C
5008925,-7,1
5008925,-8,C
5008925,-9,C
5008925,-10,0
5008925,-11,1
5008925,-12,X
5008925,-13,C
5008925,-14,X
5008926,0,X
5008926,-1,X
5008926,-2,C
5008926,-3,C
5008926,-4,C
5008926,-5,C
5008926,-6,C
5008926,-7,C
5008926,-8,C
5008926,-9,X
5008926,-10,C
5008926,-11,X
5008926,-12,C
5008926,-13,X
5008927,0,0
5008927,-1,C
5008927,-2,0
5008927,-3,C
5008927,-4,1
5008927,-5,X
5008927,-6,C
5008927,-7,C
5008927,-8,C
5008927,-9,C
5008927,-10,C
5008927,-11,C
5008927,-12,1
5008927,-13,C
5008927,-14,X
5008927,-15,C
5008928,0,C
5008928,-1,C
5008928,-2,X
5008928,-3,1
5008928,-4,2
5008928,-5,2
5008928,-6,C
5008929,0,C
5008929,-1,C
5008929,-2,X
5008929,-3,X
5008929,-4,X
5008929,-5,X
5008929,-6,C
5008929,-7,C
5008929,-8,C
5008929,-9,C
5008929,-10,1
5008929,-11,C
5008929,-12,0
5008929,-13,0
5008929,-14,1
5008929,-15,0
5008929,-16,C
5008929,-17,C
5008929,-18,C
5008929,-19,C
5008929,-20,0
5008929,-21,C
5008929,-22,C
5008930,0,C
5008930,-1,X
5008930,-2,0
5008930,-3,X
5008930,-4,X
5008930,-5,0
5008930,-6,C
5008930,-7,C
5008930,-8,0
5008931,0,X
5008931,-1,X
5008931,-2,X
5008931,-3,C
5008931,-4,X
5008931,-5,C
5008931,-6,X
5008931,-7,C
5008931,-8,X
5008931,-9,X
5008932,0,C
5008932,-1,X
5008932,-2,X
5008932,-3,C
5008932,-4,X
5008932,-5,X
5008932,-6,C
5008932,-7,X
5008932,-8,C
5008932,-9,C
5008933,0,C
5008933,-1,C
5008933,-2,C
5008933,-3,X
5008933,-4,0
5008933,-5,C
5008933,-6,1
5008933,-7,X
5008933,-8,C
5008933,-9,1
5008933,-10,C
5008933,-11,C
5008933,-12,C
5008933,-13,C
5008933,-14,X
5008933,-15,X
5008933,-16,C
5008933,-17,X
5008934,0,C
5008934,-1,C
5008934,-2,C
5008934,-3,X
5008934,-4,X
5008934,-5,C
5008934,-6,X
5008934,-7,C
5008934,-8,C
5008935,0,X
5008935,-1,0
5008935,-2,C
5008935,-3,0
5008935,-4,C
5008935,-5,0
5008935,-6,0
5008936,0,0
5008936,-1,C
5008936,-2,C
5008936,-3,X
5008936,-4,C
5008936,-5,X
5008936,-6,0
5008936,-7,1
5008936,-8,C
5008936,-9,C
5008936,-10,C
5008936,-11,X
5008936,-12,C
5008936,-13,C
5008936,-14,C
5008936,-15,X
5008936,-16,1
5008936,-17,0
5008936,-18,X
5008936,-19,C
5008936,-20,C
5008937,0,C
5008937,-1,C
5008937,-2,C
5008937,-3,X
5008937,-4,X
5008937,-5,C
5008937,-6,X
5008937,-7,C
5008937,-8,X
5008937,-9,1
5008937,-10,C
5008937,-11,C
5008937,-12,C
5008937,-13,C
5008937,-14,X
5008937,-15,C
5008938,0,C
5008938,-1,C
5008938,-2,C
5008938,-3,X
5008938,-4,X
5008938,-5,X
5008938,-6,C
5008938,-7,C
5008938,-8,1
5008938,-9,X
5008938,-10,C
5008938,-11,C
5008938,-12,C
5008938,-13,X
5008938,-14,C
5008938,-15,C
5008938,-16,C
5008938,-17,2
5008938,-18,3
5008938,-19,C
5008939,0,X
5008939,-1,C
5008939,-2,C
5008939,-3,X
5008939,-4,X
5008939,-5,0
5008939,-6,C
5008939,-7,C
5008939,-8,X
5008939,-9,C
5008939,-10,X
5008939,-11,0
5008939,-12,C
5008939,-13,C
5008939,-14,C
5008939,-15,1
5008940,0,C
5008940,-1,X
5008940,-2,C
5008940,-3,C
5008940,-4,C
5008940,-5,1
5008940,-6,C
5008940,-7,1
5008940,-8,C
5008940,-9,C
5008940,-10,C
5008941,0,X
5008941,-1,X
5008941,-2,X
5008941,-3,0
5008941,-4,C
5008941,-5,C
5008941,-6,0
5008941,-7,C
5008941,-8,X
5008941,-9,C
5008941,-10,C
5008941,-11,X
5008942,0,C
5008942,-1,C
5008942,-2,C
5008942,-3,X
5008942,-4,C
5008942,-5,C
5008942,-6,C
5008942,-7,C
5008942,-8,C
5008942,-9,C
5008942,-10,X
5008942,-11,C
5008942,-12,C
5008942,-13,C
5008942,-14,X
5008942,-15,C
5008942,-16,C
5008942,-17,C
5008942,-18,X
5008942,-19,0
5008942,-20,C
5008943,0,C
5008943,-1,X
5008943,-2,X
5008943,-3,C
5008943,-4,1
5008943,-5,C
5008943,-6,X
5008943,-7,C
5008943,-8,X
5008943,-9,C
5008943,-10,X
5008943,-11,C
5008943,-12,C
5008943,-13,C
5008943,-14,X
5008944,0,0
5008944,-1,C
5008944,-2,4
5008944,-3,X
5008944,-4,C
5008944,-5,X
5008944,-6,C
5008944,-7,C
5008944,-8,C
5008944,-9,C
5008944,-10,C
5008944,-11,X
5008944,-12,C
5008944,-13,X
5008944,-14,C
5008944,-15,C
5008944,-16,C
5008945,0,X
5008945,-1,C
5008945,-2,C
5008945,-3,X
5008945,-4,C
5008945,-5,X
5008945,-6,X
5008945,-7,X
5008945,-8,X
5008945,-9,C
5008945,-10,C
5008945,-11,X
5008945,-12,C
5008945,-13,1
5008945,-14,X
5008945,-15,X
5008945,-16,X
5008945,-17,C
5008945,-18,C
5008946,0,X
5008946,-1,C
5008946,-2,X
5008946,-3,1
5008946,-4,X
5008946,-5,C
5008946,-6,1
5008946,-7,X
5008947,0,C
5008947,-1,X
5008947,-2,1
5008947,-3,X
5008947,-4,X
5008947,-5,C
5008947,-6,C
5008947,-7,C
5008947,-8,C
5008947,-9,0
5008947,-10,X
5008947,-11,C
5008947,-12,C
5008947,-13,C
5008947,-14,X
5008947,-15,X
5008947,-16,C
5008947,-17,C
5008947,-18,X
5008947,-19,C
5008948,0,X
5008948,-1,C
5008948,-2,3
5008948,-3,1
5008948,-4,2
5008948,-5,X
5008948,-6,C
5008949,0,C
5008949,-1,C
5008949,-2,X
5008949,-3,1
5008949,-4,1
5008949,-5,C
5008950,0,X
5008950,-1,X
5008950,-2,X
5008950,-3,X
5008950,-4,C
5008950,-5,C
5008950,-6,C
5008950,-7,X
5008950,-8,C
5008950,-9,1
5008950,-10,X
5008950,-11,C
5008950,-12,0
5008950,-13,X
5008950,-14,C
5008950,-15,C
5008950,-16,C
5008950,-17,C
5008950,-18,X
5008950,-19,1
5008951,0,C
5008951,-1,C
5008951,-2,X
5008951,-3,C
5008951,-4,X
5008951,-5,C
5008951,-6,X
5008951,-7,C
5008952,0,X
5008952,-1,C
5008952,-2,X
5008952,-3,X
5008952,-4,X
5008952,-5,0
5008953,0,C
5008953,-1,C
5008953,-2,X
5008953,-3,0
5008953,-4,0
5008953,-5,C
5008953,-6,X
5008953,-7,X
5008953,-8,C
5008953,-9,C
5008953,-10,0
5008953,-11,C
5008953,-12,C
5008953,-13,C
5008953,-14,C
5008953,-15,C
5008953,-16,X
5008953,-17,C
5008953,-18,X
5008954,0,C
5008954,-1,1
5008954,-2,C
5008954,-3,C
5008954,-4,0
5008954,-5,C
5008954,-6,X
5008954,-7,C
5008954,-8,C
5008954,-9,X
5008954,-10,C
5008954,-11,X
5008954,-12,0
5008954,-13,C
5008954,-14,C
5008954,-15,C
5008954,-16,C
5008954,-17,C
5008954,-18,C
5008954,-19,C
5008954,-20,X
5008954,-21,1
5008954,-22,C
5008954,-23,1
5008955,0,C
5008955,-1,C
5008955,-2,0
5008955,-3,C
5008955,-4,C
5008955,-5,C
5008955,-6,C
5008955,-7,1
5008955,-8,C
5008956,0,1
5008956,-1,X
5008956,-2,X
5008956,-3,C
5008956,-4,C
5008956,-5,X
5008956,-6,C
5008956,-7,C
5008956,-8,X
5008956,-9,X
5008956,-10,1
5008956,-11,X
5008956,-12,X
5008957,0,0
5008957,-1,C
5008957,-2,0
5008957,-3,C
5008957,-4,C
5008957,-5,X
5008957,-6,C
5008957,-7,0
5008957,-8,C
5008957,-9,0
5008957,-10,X
5008957,-11,X
5008957,-12,C
5008957,-13,0
5008958,0,C
5008958,-1,X
5008958,-2,0
5008958,-3,C
5008958,-4,C
5008958,-5,C
5008958,-6,X
5008958,-7,1
5008958,-8,C
5008958,-9,C
5008958,-10,C
5008959,0,1
5008959,-1,C
5008959,-2,X
5008959,-3,C
5008959,-4,0
5008959,-5,X
5008959,-6,0
5008959,-7,C
5008959,-8,X
5008959,-9,C
5008959,-10,X
5008959,-11,C
5008959,-12,C
5008959,-13,C
5008959,-14,5
5008959,-15,0
5008959,-16,X
5008959,-17,X
5008959,-18,C
5008959,-19,X
5008959,-20,0
5008960,0,C
5008960,-1,C
5008960,-2,X
5008960,-3,C
5008960,-4,C
5008960,-5,C
5008960,-6,1
5008960,-7,C
5008960,-8,X
5008960,-9,X
5008960,-10,C
5008960,-11,C
5008960,-12,C
5008960,-13,C
5008960,-14,C
5008961,0,C
5008961,-1,C
5008961,-2,X
5008961,-3,1
5008961,-4,X
5008961,-5,C
5008961,-6,X
5008961,-7,C
5008961,-8,C
5008961,-9,C
5008961,-10,X
5008961,-11,C
5008961,-12,C
5008961,-13,C
5008961,-14,C
5008961,-15,C
5008961,-16,0
5008961,-17,C
5008961,-18,C
5008961,-19,X
5008961,-20,0
5008961,-21,C
5008962,0,0
5008962,-1,C
5008962,-2,X
5008962,-3,0
5008962,-4,X
5008962,-5,C
5008962,-6,C
5008962,-7,C
5008962,-8,X
5008963,0,X
5008963,-1,X
5008963,-2,X
5008963,-3,X
5008963,-4,C
5008963,-5,C
5008963,-6,X
5008963,-7,C
5008963,-8,1
5008963,-9,X
5008963,-10,X
5008963,-11,C
5008963,-12,C
5008963,-13,X
5008963,-14,C
5008963,-15,C
5008963,-16,C
5008963,-17,X
5008963,-18,C
5008963,-19,X
5008963,-20,C
5008963,-21,C
5008964,0,X
5008964,-1,1
5008964,-2,X
5008964,-3,C
5008964,-4,X
5008964,-5,X
5008964,-6,C
5008965,0,X
5008965,-1,C
5008965,-2,X
5008965,-3,0
5008965,-4,C
5008965,-5,C
5008965,-6,C
5008965,-7,C
5008966,0,C
5008966,-1,X
5008966,-2,C
5008966,-3,C
5008966,-4,C
5008966,-5,C
5008966,-6,X
5008966,-7,C
5008966,-8,X
5008967,0,1
5008967,-1,X
5008967,-2,C
5008967,-3,C
5008967,-4,0
5008967,-5,C
5008967,-6,X
5008967,-7,C
5008967,-8,0
5008968,0,0
5008968,-1,C
5008968,-2,X
5008968,-3,C
5008968,-4,C
5008968,-5,C
5008968,-6,X
5008968,-7,C
5008968,-8,C
5008968,-9,0
5008968,-10,X
5008968,-11,X
5008968,-12,C
5008968,-13,C
5008968,-14,X
5008968,-15,X
5008968,-16,0
5008968,-17,1
5008968,-18,X
5008968,-19,X
5008968,-20,C
5008968,-21,C
5008968,-22,X
5008968,-23,C
5008969,0,C
5008969,-1,X
5008969,-2,X
5008969,-3,C
5008969,-4,C
5008969,-5,C
5008969,-6,C
5008969,-7,X
5008969,-8,C
5008969,-9,C
5008969,-10,X
5008969,-11,C
5008969,-12,C
5008969,-13,1
5008969,-14,C
5008969,-15,X
5008969,-16,X
5008969,-17,0
5008969,-18,0
5008969,-19,0
5008969,-20,C
5008969,-21,C
5008969,-22,C
5008969,-23,C
5008970,0,C
5008970,-1,C
5008970,-2,3
5008970,-3,C
5008970,-4,C
5008970,-5,X
5008970,-6,X
5008970,-7,X
5008970,-8,X
5008970,-9,X
5008970,-10,C
5008970,-11,X
5008970,-12,X
5008970,-13,X
5008970,-14,C
5008971,0,X
5008971,-1,X
5008971,-2,X
5008971,-3,C
5008971,-4,X
5008971,-5,C
5008971,-6,X
5008971,-7,X
5008971,-8,C
5008971,-9,X
5008971,-10,X
5008971,-11,C
5008971,-12,X
5008971,-13,C
5008971,-14,0
5008971,-15,C
5008971,-16,X
5008971,-17,C
5008971,-18,C
5008971,-19,C
5008971,-20,C
5008971,-21,C
5008972,0,0
5008972,-1,C
5008972,-2,C
5008972,-3,C
5008972,-4,X
5008972,-5,X
5008972,-6,C
5008972,-7,C
5008972,-8,C
5008972,-9,0
5008972,-10,0
5008972,-11,C
5008972,-12,C
5008972,-13,C
5008972,-14,X
5008972,-15,0
5008973,0,C
5008973,-1,X
5008973,-2,X
5008973,-3,X
5008973,-4,C
5008973,-5,C
5008973,-6,C
5008973,-7,C
5008973,-8,X
5008973,-9,C
5008973,-10,X
5008973,-11,X
5008973,-12,1
5008973,-13,X
5008973,-14,C
5008973,-15,C
5008974,0,C
5008974,-1,C
5008974,-2,1
5008974,-3,X
5008974,-4,0
5008974,-5,C
5008974,-6,C
5008974,-7,X
5008974,-8,C
5008974,-9,C
5008974,-10,C
5008974,-11,C
5008974,-12,X
5008974,-13,C
5008974,-14,X
5008974,-15,C
5008974,-16,C
5008974,-17,X
5008974,-18,C
5008974,-19,C
5008974,-20,1
5008974,-21,X
5008974,-22,X
5008975,0,C
5008975,-1,X
5008975,-2,X
5008975,-3,C
5008975,-4,C
5008975,-5,X
5008975,-6,1
5008975,-7,X
5008975,-8,X
5008975,-9,C
5008975,-10,X
5008975,-11,X
5008975,-12,C
5008975,-13,C
5008975,-14,X
5008976,0,C
5008976,-1,X
5008976,-2,C
5008976,-3,C
5008976,-4,C
5008976,-5,C
5008976,-6,X
5008976,-7,C
5008976,-8,C
5008976,-9,X
5008976,-10,C
5008976,-11,C
5008976,-12,C
5008976,-13,X
5008976,-14,X
5008976,-15,C
5008976,-16,C
5008976,-17,1
5008976,-18,C
5008976,-19,C
5008976,-20,C
5008977,0,C
5008977,-1,X
5008977,-2,X
5008977,-3,X
5008977,-4,C
5008977,-5,C
5008977,-6,X
5008977,-7,C
5008977,-8,X
5008977,-9,0
5008977,-10,C
5008977,-11,C
5008978,0,C
5008978,-1,C
5008978,-2,X
5008978,-3,C
5008978,-4,C
5008978,-5,C
5008978,-6,X
5008978,-7,X
5008978,-8,C
5008978,-9,X
5008978,-10,X
5008978,-11,0
5008978,-12,C
5008978,-13,C
5008978,-14,X
5008978,-15,X
5008979,0,X
5008979,-1,X
5008979,-2,X
5008979,-3,X
5008979,-4,C
5008979,-5,C
5008979,-6,C
5008979,-7,C
5008979,-8,C
5008979,-9,C
5008979,-10,C
5008979,-11,X
5008979,-12,C
5008979,-13,0
5008979,-14,C
5008979,-15,0
5008979,-16,C
5008979,-17,0
5008979,-18,X
5008980,0,C
5008980,-1,1
5008980,-2,X
5008980,-3,X
5008980,-4,X
5008980,-5,C
5008980,-6,0
5008980,-7,C
5008980,-8,X
5008980,-9,C
5008980,-10,C
5008980,-11,C
5008980,-12,X
5008980,-13,X
5008980,-14,C
5008980,-15,1
5008980,-16,X
5008980,-17,1
5008981,0,C
5008981,-1,1
5008981,-2,C
5008981,-3,C
5008981,-4,C
5008981,-5,1
5008981,-6,X
5008981,-7,C
5008981,-8,C
5008981,-9,C
5008981,-10,X
5008981,-11,1
5008981,-12,1
5008981,-13,X
5008981,-14,X
5008981,-15,1
5008981,-16,X
5008981,-17,C
5008981,-18,C
5008981,-19,X
5008981,-20,C
5008981,-21,C
5008981,-22,C
5008981,-23,X
5008982,0,X
5008982,-1,X
5008982,-2,X
5008982,-3,C
5008982,-4,0
5008982,-5,C
5008982,-6,C
5008982,-7,C
5008982,-8,C
5008982,-9,1
5008982,-10,C
5008982,-11,X
5008982,-12,X
5008982,-13,1
5008983,0,C
5008983,-1,C
5008983,-2,X
5008983,-3,C
5008983,-4,C
5008983,-5,X
5008983,-6,C
5008983,-7,C
5008983,-8,C
5008983,-9,C
5008983,-10,C
5008984,0,C
5008984,-1,C
5008984,-2,2
5008984,-3,C
5008984,-4,0
5008984,-5,1
5008984,-6,X
5008984,-7,C
5008984,-8,C
5008985,0,X
5008985,-1,C
5008985,-2,C
5008985,-3,X
5008985,-4,C
5008985,-5,C
5008986,0,C
5008986,-1,X
5008986,-2,X
5008986,-3,C
5008986,-4,C
5008986,-5,C
5008986,-6,C
5008986,-7,C
5008986,-8,X
5008986,-9,C
5008986,-10,C
5008986,-11,0
5008986,-12,X
5008986,-13,X
5008986,-14,1
5008987,0,C
5008987,-1,C
5008987,-2,C
5008987,-3,C
5008987,-4,1
5008987,-5,X
5008987,-6,1
5008987,-7,1
5008987,-8,C
5008987,-9,X
5008987,-10,C
5008987,-11,C
5008987,-12,C
5008987,-13,C
5008987,-14,C
5008987,-15,1
5008987,-16,X
5008987,-17,C
5008988,0,C
5008988,-1,C
5008988,-2,C
5008988,-3,0
5008988,-4,0
5008988,-5,X
5008988,-6,X
5008988,-7,X
5008988,-8,C
5008989,0,X
5008989,-1,C
5008989,-2,C
5008989,-3,C
5008989,-4,C
5008989,-5,X
5008989,-6,C
5008989,-7,C
5008989,-8,X
5008989,-9,C
5008989,-10,X
5008990,0,X
5008990,-1,0
5008990,-2,C
5008990,-3,C
5008990,-4,C
5008990,-5,C
5008990,-6,C
5008990,-7,C
5008990,-8,C
5008990,-9,C
5008990,-10,X
5008990,-11,C
5008990,-12,C
5008990,-13,C
5008990,-14,C
5008990,-15,X
5008990,-16,X
5008990,-17,C
5008990,-18,C
5008990,-19,X
5008990,-20,C
5008991,0,C
5008991,-1,1
5008991,-2,C
5008991,-3,C
5008991,-4,X
5008991,-5,C
5008991,-6,X
5008991,-7,C
5008991,-8,X
5008991,-9,X
5008991,-10,C
5008991,-11,C
5008991,-12,C
5008991,-13,X
5008991,-14,X
5008991,-15,0
5008991,-16,C
5008991,-17,X
5008991,-18,C
5008991,-19,X
5008991,-20,C
5008992,0,X
5008992,-1,C
5008992,-2,C
5008992,-3,X
5008992,-4,C
5008992,-5,C
5008992,-6,C
5008992,-7,X
5008992,-8,C
5008992,-9,X
5008992,-10,C
5008992,-11,X
5008992,-12,C
5008992,-13,X
5008992,-14,0
5008992,-15,X
5008992,-16,X
5008992,-17,C
5008992,-18,0
5008992,-19,C
5008993,0,C
5008993,-1,X
5008993,-2,X
5008993,-3,X
5008993,-4,C
5008993,-5,C
5008993,-6,C
5008993,-7,C
5008993,-8,X
5008993,-9,C
5008993,-10,C
5008993,-11,1
5008993,-12,C
5008993,-13,C
5008993,-14,C
5008993,-15,C
5008993,-16,X
5008993,-17,C
5008993,-18,1
5008993,-19,C
5008993,-20,C
5008993,-21,X
5008993,-22,C
5008994,0,C
5008994,-1,C
5008994,-2,X
5008994,-3,X
5008994,-4,C
5008994,-5,X
5008994,-6,X
5008994,-7,C
5008994,-8,C
5008994,-9,1
5008994,-10,C
5008994,-11,X
5008994,-12,C
5008994,-13,X
5008994,-14,X
5008994,-15,X
5008995,0,C
5008995,-1,C
5008995,-2,X
5008995,-3,X
5008995,-4,C
5008995,-5,C
5008995,-6,C
5008995,-7,C
5008995,-8,C
5008996,0,C
5008996,-1,X
5008996,-2,C
5008996,-3,X
5008996,-4,0
5008996,-5,3
5008996,-6,X
5008996,-7,X
5008996,-8,X
5008996,-9,C
5008996,-10,X
5008996,-11,C
5008996,-12,C
5008996,-13,C
5008997,0,C
5008997,-1,C
5008997,-2,C
5008997,-3,C
5008997,-4,X
5008997,-5,0
5008997,-6,C
5008997,-7,1
5008997,-8,C
5008997,-9,C
5008997,-10,X
5008997,-11,C
5008997,-12,1
5008997,-13,X
5008997,-14,1
5008997,-15,C
5008997,-16,C
5008997,-17,C
5008997,-18,X
5008997,-19,C
5008997,-20,0
5008997,-21,1
5008997,-22,C
5008997,-23,C
5008998,0,C
5008998,-1,C
5008998,-2,C
5008998,-3,X
5008998,-4,C
5008998,-5,0
5008998,-6,C
5008998,-7,X
5008998,-8,C
5008998,-9,X
5008998,-10,C
5008998,-11,X
5008998,-12,C
5008998,-13,C
5008998,-14,X
5008998,-15,X
5008998,-16,C
5008998,-17,C
5008998,-18,X
5008998,-19,0
5008998,-20,X
5008998,-21,1
5008999,0,X
5008999,-1,X
5008999,-2,1
5008999,-3,C
5008999,-4,C
5008999,-5,C
5008999,-6,C
5008999,-7,X
5008999,-8,C
5008999,-9,X
5008999,-10,C
5008999,-11,0
5008999,-12,X
5008999,-13,C
5008999,-14,C
5008999,-15,C
5008999,-16,C
5008999,-17,0
5008999,-18,X
5008999,-19,C
5009000,0,X
5009000,-1,C
5009000,-2,C
5009000,-3,1
5009000,-4,X
5009000,-5,X
5009000,-6,C
5009001,0,C
5009001,-1,C
5009001,-2,X
5009001,-3,0
5009001,-4,X
5009001,-5,X
5009001,-6,C
5009001,-7,X
5009001,-8,X
5009002,0,X
5009002,-1,C
5009002,-2,C
5009002,-3,C
5009002,-4,C
5009002,-5,C
5009002,-6,C
5009002,-7,C
5009002,-8,1
5009002,-9,C
5009002,-10,C
5009002,-11,C
5009003,0,X
5009003,-1,C
5009003,-2,C
5009003,-3,C
5009003,-4,C
5009003,-5,0
5009003,-6,1
5009003,-7,C
5009003,-8,0
5009003,-9,C
5009003,-10,X
5009003,-11,C
5009003,-12,C
5009003,-13,X
5009003,-14,X
5009003,-15,X
5009003,-16,X
5009003,-17,X
5009003,-18,C
5009003,-19,X
5009003,-20,C
5009003,-21,X
5009004,0,C
5009004,-1,C
5009004,-2,X
5009004,-3,C
5009004,-4,C
5009004,-5,C
5009004,-6,1
5009004,-7,C
5009004,-8,C
5009004,-9,X
5009004,-10,C
5009004,-11,C
5009004,-12,C
5009004,-13,C
5009004,-14,1
5009004,-15,C
5009005,0,X
5009005,-1,C
5009005,-2,C
5009005,-3,X
5009005,-4,X
5009005,-5,C
5009005,-6,C
5009005,-7,C
5009005,-8,C
5009005,-9,C
5009005,-10,C
5009005,-11,C
5009005,-12,C
5009005,-13,X
5009005,-14,C
5009005,-15,0
5009005,-16,0
5009006,0,X
5009006,-1,X
5009006,-2,0
5009006,-3,C
5009006,-4,C
5009006,-5,C
5009006,-6,X
5009006,-7,C
5009006,-8,C
5009006,-9,X
5009006,-10,X
5009006,-11,1
5009007,0,C
5009007,-1,C
5009007,-2,C
5009007,-3,C
5009007,-4,C
5009007,-5,X
5009007,-6,C
5009007,-7,X
5009008,0,X
5009008,-1,X
5009008,-2,C
5009008,-3,C
5009008,-4,X
5009008,-5,X
5009008,-6,X
5009008,-7,C
5009008,-8,C
5009008,-9,C
5009008,-10,X
5009008,-11,C
5009008,-12,C
5009008,-13,X
5009009,0,C
5009009,-1,C
5009009,-2,C
5009009,-3,C
5009009,-4,X
5009009,-5,C
5009009,-6,C
5009009,-7,0
5009009,-8,X
5009009,-9,C
5009009,-10,X
5009009,-11,C
5009009,-12,X
5009009,-13,C
5009009,-14,C
5009009,-15,X
5009010,0,C
5009010,-1,1
5009010,-2,X
5009010,-3,X
5009010,-4,C
5009010,-5,X
5009010,-6,C
5009010,-7,1
5009010,-8,C
5009010,-9,C
5009010,-10,C
5009011,0,C
5009011,-1,C
5009011,-2,X
5009011,-3,X
5009011,-4,X
5009011,-5,C
5009011,-6,X
5009011,-7,1
5009011,-8,C
5009011,-9,X
5009011,-10,C
5009011,-11,C
5009011,-12,C
5009011,-13,X
5009011,-14,X
5009011,-15,C
5009012,0,X
5009012,-1,C
5009012,-2,C
5009012,-3,X
5009012,-4,C
5009012,-5,C
5009012,-6,C
5009012,-7,C
5009012,-8,C
5009012,-9,C
5009012,-10,C
5009012,-11,C
5009013,0,C
5009013,-1,C
5009013,-2,C
5009013,-3,X
5009013,-4,C
5009013,-5,C
5009013,-6,X
5009013,-7,0
5009013,-8,X
5009013,-9,X
5009013,-10,C
5009013,-11,C
5009013,-12,C
5009013,-13,X
5009013,-14,C
5009013,-15,2
5009013,-16,X
5009013,-17,C
